time,type,level
2026-05-14 06:00:00,Bearish BOS,4683.55
2026-05-14 22:00:00,Bearish BOS,4668.38
2026-05-14 22:15:00,Bearish BOS,4666.65
2026-05-15 03:15:00,Bearish BOS,4645.7
2026-05-15 07:30:00,Bearish BOS,4607.1
2026-05-15 11:45:00,Bearish BOS,4556.34
2026-05-15 16:30:00,Bearish BOS,4531.89
2026-05-18 03:30:00,Bearish BOS,4511.76
2026-05-19 16:30:00,Bearish BOS,4480.3
2026-05-18 14:30:00,Bullish BOS,4559.92
2026-05-19 02:00:00,Bullish BOS,4584.27
2026-05-29 18:00:00,Bullish BOS,4589.24
2026-05-19 13:30:00,Bearish BOS,4530.89
2026-05-19 16:00:00,Bearish BOS,4525.47
2026-05-20 05:30:00,Bearish BOS,4464.68
2026-05-27 13:45:00,Bearish BOS,4453.52
2026-05-20 13:30:00,Bullish BOS,4490.11
2026-05-20 17:15:00,Bullish BOS,4506.2
2026-05-27 13:30:00,Bearish BOS,4467.02
2026-05-21 04:00:00,Bullish BOS,4553.07
2026-05-21 04:00:00,Bullish BOS,4550.23
2026-05-25 02:00:00,Bullish BOS,4570.94
2026-05-21 08:15:00,Bearish BOS,4527.27
2026-05-21 10:15:00,Bearish BOS,4518.43
2026-05-21 13:45:00,Bearish BOS,4511.83
2026-05-21 20:30:00,Bullish BOS,4542.96
2026-05-21 15:45:00,Bearish BOS,4505.02
2026-05-26 21:00:00,Bearish BOS,4488.69
2026-05-25 01:45:00,Bullish BOS,4559.27
2026-05-22 08:45:00,Bearish BOS,4518.52
2026-05-22 17:00:00,Bearish BOS,4507.54
2026-05-22 12:45:00,Bullish BOS,4531.23
2026-05-22 13:30:00,Bearish BOS,4514.88
2026-05-25 01:00:00,Bullish BOS,4536.84
2026-05-22 17:00:00,Bearish BOS,4510.36
2026-05-26 20:45:00,Bearish BOS,4491.82
2026-05-25 01:00:00,Bullish BOS,4527.9
2026-05-26 19:00:00,Bearish BOS,4504.29
2026-05-29 18:00:00,Bullish BOS,4580.03
2026-05-25 08:15:00,Bearish BOS,4556.73
2026-05-26 03:15:00,Bearish BOS,4550.47
2026-05-25 14:30:00,Bullish BOS,4573.74
2026-05-26 02:00:00,Bullish BOS,4576.97
2026-05-26 03:00:00,Bearish BOS,4552.86
2026-05-26 01:45:00,Bullish BOS,4574.71
2026-05-26 02:00:00,Bullish BOS,4577.98
2026-05-26 02:30:00,Bearish BOS,4563.29
2026-05-29 18:00:00,Bullish BOS,4580.5
2026-05-26 07:30:00,Bearish BOS,4527.62
2026-05-26 11:15:00,Bearish BOS,4522.87
2026-05-26 14:30:00,Bearish BOS,4512.08
2026-05-29 17:00:00,Bullish BOS,4540.53
2026-05-26 20:30:00,Bearish BOS,4500.73
2026-05-26 20:30:00,Bearish BOS,4499.78
2026-05-27 10:00:00,Bearish BOS,4482.41
2026-05-29 13:45:00,Bullish BOS,4538.08
2026-05-27 08:30:00,Bearish BOS,4495.82
2026-05-29 09:45:00,Bullish BOS,4517.29
2026-05-27 13:30:00,Bearish BOS,4475.72
2026-05-27 16:00:00,Bearish BOS,4424.99
2026-05-28 05:45:00,Bearish BOS,4401.52
2026-05-28 01:15:00,Bullish BOS,4458.54
2026-05-28 17:30:00,Bullish BOS,4465.16
2026-06-05 16:45:00,Bearish BOS,4366.52
2026-05-28 12:15:00,Bullish BOS,4396.31
2026-05-28 15:45:00,Bullish BOS,4404.14
2026-06-05 16:45:00,Bearish BOS,4375.36
2026-05-29 09:15:00,Bullish BOS,4516.54
2026-05-29 09:45:00,Bullish BOS,4520.64
2026-05-29 12:00:00,Bullish BOS,4526.21
2026-05-29 17:00:00,Bullish BOS,4543.44
2026-05-29 22:30:00,Bearish BOS,4551.64
2026-06-01 09:30:00,Bearish BOS,4509.54
2026-06-01 09:30:00,Bearish BOS,4508.59
2026-06-01 16:00:00,Bearish BOS,4490.58
2026-06-01 16:00:00,Bearish BOS,4489.24
2026-06-02 07:45:00,Bullish BOS,4512.92
2026-06-03 11:45:00,Bearish BOS,4447.68
2026-06-02 06:30:00,Bullish BOS,4495.45
2026-06-02 06:45:00,Bullish BOS,4497.22
2026-06-03 08:30:00,Bearish BOS,4462.94
2026-06-02 15:45:00,Bearish BOS,4521.56
2026-06-02 19:30:00,Bearish BOS,4490.35
2026-06-03 02:00:00,Bearish BOS,4478.74
2026-06-03 08:30:00,Bearish BOS,4462.22
2026-06-04 14:45:00,Bullish BOS,4496.76
2026-06-03 10:15:00,Bearish BOS,4456.66
2026-06-03 16:30:00,Bearish BOS,4438.99
2026-06-05 15:45:00,Bearish BOS,4426.29
2026-06-04 02:30:00,Bullish BOS,4452.24
2026-06-05 15:45:00,Bearish BOS,4424.02
2026-06-04 04:15:00,Bullish BOS,4465.18
2026-06-04 05:45:00,Bullish BOS,4473.47
2026-06-04 07:30:00,Bullish BOS,4477.27
2026-06-04 14:15:00,Bullish BOS,4484.0
2026-06-05 03:00:00,Bearish BOS,4457.26
2026-06-05 04:30:00,Bearish BOS,4450.65
2026-06-05 15:45:00,Bearish BOS,4435.24
2026-06-05 15:45:00,Bearish BOS,4428.81
2026-06-05 14:45:00,Bullish BOS,4467.56
2026-06-05 14:45:00,Bullish BOS,4469.26
2026-06-05 15:30:00,Bearish BOS,4458.63
2026-06-05 18:30:00,Bearish BOS,4344.56
2026-06-05 21:00:00,Bearish BOS,4323.46
2026-06-08 06:00:00,Bearish BOS,4309.74
2026-06-15 16:30:00,Bullish BOS,4353.38
2026-06-08 08:30:00,Bearish BOS,4299.84
2026-06-09 19:00:00,Bearish BOS,4268.51
2026-06-09 08:30:00,Bullish BOS,4346.62
2026-06-09 17:30:00,Bearish BOS,4312.79
2026-06-15 16:15:00,Bullish BOS,4351.43
2026-06-09 17:00:00,Bearish BOS,4321.28
2026-06-15 17:15:00,Bullish BOS,4363.5
2026-06-10 02:00:00,Bearish BOS,4236.55
2026-06-10 11:00:00,Bearish BOS,4172.87
2026-06-10 11:00:00,Bearish BOS,4172.45
2026-06-12 01:30:00,Bullish BOS,4221.87
2026-06-10 13:00:00,Bearish BOS,4161.35
2026-06-10 14:30:00,Bearish BOS,4155.7
2026-06-10 17:45:00,Bearish BOS,4130.72
2026-06-11 22:00:00,Bullish BOS,4186.31
2026-06-10 20:30:00,Bearish BOS,4106.82
2026-06-10 22:00:00,Bearish BOS,4100.82
2026-06-11 20:30:00,Bullish BOS,4107.55
2026-06-15 01:00:00,Bullish BOS,4246.34
2026-06-19 06:00:00,Bearish BOS,4170.16
2026-06-12 21:30:00,Bullish BOS,4227.97
2026-06-19 05:45:00,Bearish BOS,4177.16
2026-06-15 01:00:00,Bullish BOS,4235.59
2026-06-15 04:30:00,Bullish BOS,4308.92
2026-06-15 11:30:00,Bullish BOS,4335.43
2026-06-17 21:00:00,Bearish BOS,4300.8
2026-06-15 15:45:00,Bullish BOS,4347.56
2026-06-17 20:30:00,Bullish BOS,4369.4
2026-06-17 21:00:00,Bearish BOS,4302.82
2026-06-16 06:30:00,Bullish BOS,4325.9
2026-06-16 10:45:00,Bullish BOS,4333.17
2026-06-16 15:30:00,Bullish BOS,4349.41
2026-06-17 17:15:00,Bullish BOS,4354.95
2026-06-17 21:00:00,Bearish BOS,4313.32
2026-06-17 04:00:00,Bullish BOS,4342.91
2026-06-17 07:15:00,Bearish BOS,4326.44
2026-06-17 17:15:00,Bullish BOS,4349.88
2026-06-17 21:00:00,Bearish BOS,4317.51
2026-06-17 21:00:00,Bearish BOS,4317.57
2026-06-17 16:30:00,Bullish BOS,4335.62
2026-06-17 19:15:00,Bullish BOS,4364.17
2026-06-17 20:30:00,Bullish BOS,4366.49
2026-06-18 21:45:00,Bearish BOS,4219.14
2026-06-18 10:45:00,Bearish BOS,4296.26
2026-06-18 13:45:00,Bearish BOS,4259.56
2026-06-18 18:15:00,Bearish BOS,4239.95
2026-06-18 22:00:00,Bearish BOS,4214.0
2026-06-19 05:00:00,Bearish BOS,4184.22
