time,type,top,bottom,gap_size
2026-03-06 11:15:00,BEARISH_FVG,1.33643,1.33496,0.00147
2026-03-06 11:45:00,BEARISH_FVG,1.33382,1.33326,0.00056
2026-03-06 15:30:00,BULLISH_FVG,1.33527,1.33457,0.0007
2026-03-06 18:15:00,BULLISH_FVG,1.33794,1.33672,0.00122
2026-03-06 23:15:00,BULLISH_FVG,1.33987,1.33931,0.00056
2026-03-09 00:00:00,BEARISH_FVG,1.33909,1.3344,0.00469
2026-03-09 00:15:00,BEARISH_FVG,1.33901,1.33362,0.00539
2026-03-09 09:30:00,BULLISH_FVG,1.33272,1.33214,0.00058
2026-03-09 09:45:00,BULLISH_FVG,1.33351,1.33293,0.00058
2026-03-09 10:30:00,BEARISH_FVG,1.33316,1.33173,0.00143
2026-03-09 11:15:00,BULLISH_FVG,1.33264,1.33196,0.00068
2026-03-09 15:15:00,BULLISH_FVG,1.33628,1.33564,0.00064
2026-03-09 21:30:00,BULLISH_FVG,1.34206,1.33952,0.00254
2026-03-10 01:45:00,BEARISH_FVG,1.34312,1.34261,0.00051
2026-03-10 20:15:00,BEARISH_FVG,1.34557,1.3448,0.00077
2026-03-11 02:15:00,BULLISH_FVG,1.34297,1.34206,0.00091
2026-03-11 12:30:00,BULLISH_FVG,1.34346,1.34251,0.00095
2026-03-11 14:45:00,BEARISH_FVG,1.34204,1.34142,0.00062
2026-03-12 00:30:00,BEARISH_FVG,1.34055,1.33999,0.00056
2026-03-12 00:45:00,BEARISH_FVG,1.33987,1.33935,0.00052
2026-03-12 04:30:00,BEARISH_FVG,1.33874,1.33799,0.00075
2026-03-12 04:45:00,BEARISH_FVG,1.33784,1.3372,0.00064
2026-03-12 14:30:00,BEARISH_FVG,1.33847,1.3378,0.00067
2026-03-13 02:15:00,BULLISH_FVG,1.33607,1.33547,0.0006
2026-03-13 09:15:00,BEARISH_FVG,1.33151,1.32967,0.00184
2026-03-13 10:15:00,BEARISH_FVG,1.32742,1.32685,0.00057
2026-03-13 15:45:00,BULLISH_FVG,1.3279,1.32739,0.00051
2026-03-13 16:15:00,BEARISH_FVG,1.3279,1.3273,0.0006
2026-03-13 17:30:00,BEARISH_FVG,1.32507,1.32454,0.00053
2026-03-16 02:15:00,BULLISH_FVG,1.32537,1.32481,0.00056
2026-03-16 12:30:00,BULLISH_FVG,1.32639,1.32567,0.00072
2026-03-16 15:45:00,BULLISH_FVG,1.32985,1.32885,0.001
2026-03-16 20:15:00,BULLISH_FVG,1.33169,1.33093,0.00076
2026-03-16 20:30:00,BULLISH_FVG,1.33301,1.33191,0.0011
2026-03-17 06:45:00,BULLISH_FVG,1.3309,1.33035,0.00055
2026-03-17 07:45:00,BEARISH_FVG,1.33087,1.33002,0.00085
2026-03-17 08:00:00,BEARISH_FVG,1.32997,1.32881,0.00116
2026-03-17 09:30:00,BULLISH_FVG,1.33082,1.32973,0.00109
2026-03-17 10:45:00,BULLISH_FVG,1.332,1.33149,0.00051
2026-03-17 15:15:00,BULLISH_FVG,1.33455,1.33349,0.00106
2026-03-18 09:45:00,BEARISH_FVG,1.33599,1.33548,0.00051
2026-03-18 14:30:00,BEARISH_FVG,1.33427,1.33372,0.00055
2026-03-18 14:45:00,BEARISH_FVG,1.33324,1.33255,0.00069
2026-03-18 17:00:00,BULLISH_FVG,1.33241,1.33162,0.00079
2026-03-18 20:45:00,BEARISH_FVG,1.33255,1.33112,0.00143
2026-03-18 21:00:00,BEARISH_FVG,1.33107,1.32951,0.00156
2026-03-18 22:15:00,BEARISH_FVG,1.32736,1.32656,0.0008
2026-03-18 22:30:00,BEARISH_FVG,1.32643,1.32575,0.00068
2026-03-19 03:00:00,BULLISH_FVG,1.32823,1.32744,0.00079
2026-03-19 16:00:00,BULLISH_FVG,1.33427,1.33083,0.00344
2026-03-19 19:15:00,BULLISH_FVG,1.33808,1.33702,0.00106
2026-03-19 19:30:00,BULLISH_FVG,1.33945,1.33824,0.00121
2026-03-19 21:00:00,BULLISH_FVG,1.34191,1.34038,0.00153
2026-03-19 21:15:00,BULLISH_FVG,1.34337,1.34197,0.0014
2026-03-20 09:15:00,BULLISH_FVG,1.34164,1.34063,0.00101
2026-03-20 11:00:00,BEARISH_FVG,1.34253,1.34178,0.00075
2026-03-20 12:00:00,BEARISH_FVG,1.3396,1.33835,0.00125
2026-03-20 12:15:00,BEARISH_FVG,1.33806,1.33742,0.00064
2026-03-20 14:45:00,BEARISH_FVG,1.33951,1.33899,0.00052
2026-03-20 16:15:00,BEARISH_FVG,1.33474,1.33272,0.00202
2026-03-23 00:00:00,BEARISH_FVG,1.33351,1.33151,0.002
2026-03-23 00:15:00,BEARISH_FVG,1.3335,1.3326,0.0009
2026-03-23 02:45:00,BEARISH_FVG,1.33287,1.33225,0.00062
2026-03-23 03:15:00,BULLISH_FVG,1.33334,1.33225,0.00109
2026-03-23 04:45:00,BEARISH_FVG,1.33284,1.3322,0.00064
2026-03-23 07:30:00,BEARISH_FVG,1.33216,1.3313,0.00086
2026-03-23 07:45:00,BEARISH_FVG,1.33115,1.33064,0.00051
2026-03-23 11:30:00,BEARISH_FVG,1.3302,1.32955,0.00065
2026-03-23 11:45:00,BEARISH_FVG,1.32913,1.32767,0.00146
2026-03-23 13:15:00,BULLISH_FVG,1.33139,1.32801,0.00338
2026-03-23 14:45:00,BULLISH_FVG,1.34033,1.33847,0.00186
2026-03-23 16:30:00,BULLISH_FVG,1.34531,1.34295,0.00236
2026-03-23 17:30:00,BEARISH_FVG,1.34403,1.34302,0.00101
2026-03-23 17:45:00,BEARISH_FVG,1.3423,1.34176,0.00054
2026-03-23 18:00:00,BEARISH_FVG,1.34127,1.33934,0.00193
2026-03-23 20:45:00,BULLISH_FVG,1.34446,1.34309,0.00137
2026-03-24 02:15:00,BEARISH_FVG,1.34223,1.34146,0.00077
2026-03-24 04:30:00,BULLISH_FVG,1.34029,1.33964,0.00065
2026-03-24 09:15:00,BULLISH_FVG,1.34251,1.34128,0.00123
2026-03-24 10:30:00,BEARISH_FVG,1.34152,1.34081,0.00071
2026-03-24 14:00:00,BEARISH_FVG,1.34062,1.34002,0.0006
2026-03-24 15:15:00,BEARISH_FVG,1.33907,1.33793,0.00114
2026-03-24 16:15:00,BULLISH_FVG,1.33926,1.33834,0.00092
2026-03-24 18:00:00,BEARISH_FVG,1.33913,1.3384,0.00073
2026-03-24 19:15:00,BEARISH_FVG,1.33827,1.33729,0.00098
2026-03-24 22:30:00,BULLISH_FVG,1.34007,1.33828,0.00179
2026-03-25 10:15:00,BULLISH_FVG,1.34091,1.33956,0.00135
2026-03-25 14:30:00,BEARISH_FVG,1.34149,1.34021,0.00128
2026-03-25 16:00:00,BEARISH_FVG,1.33838,1.33733,0.00105
2026-03-25 20:45:00,BEARISH_FVG,1.33798,1.33702,0.00096
2026-03-26 13:45:00,BEARISH_FVG,1.33454,1.33356,0.00098
2026-03-26 15:15:00,BULLISH_FVG,1.33432,1.3331,0.00122
2026-03-26 22:15:00,BULLISH_FVG,1.3328,1.33187,0.00093
2026-03-27 09:30:00,BEARISH_FVG,1.33283,1.3322,0.00063
2026-03-27 14:00:00,BEARISH_FVG,1.32949,1.32831,0.00118
2026-03-27 18:00:00,BEARISH_FVG,1.33191,1.32976,0.00215
2026-03-27 19:30:00,BEARISH_FVG,1.32713,1.32647,0.00066
2026-03-30 01:15:00,BEARISH_FVG,1.32567,1.32494,0.00073
2026-03-30 03:30:00,BULLISH_FVG,1.32517,1.32432,0.00085
2026-03-30 10:15:00,BEARISH_FVG,1.32654,1.32557,0.00097
2026-03-30 16:45:00,BEARISH_FVG,1.32206,1.31903,0.00303
2026-03-31 03:45:00,BULLISH_FVG,1.31868,1.31667,0.00201
2026-03-31 04:00:00,BULLISH_FVG,1.31958,1.31872,0.00086
2026-03-31 04:30:00,BULLISH_FVG,1.32146,1.3204,0.00106
2026-03-31 17:45:00,BEARISH_FVG,1.32471,1.32377,0.00094
2026-03-31 18:00:00,BEARISH_FVG,1.3232,1.32178,0.00142
2026-03-31 19:45:00,BULLISH_FVG,1.32016,1.31932,0.00084
2026-03-31 20:15:00,BULLISH_FVG,1.32304,1.32209,0.00095
2026-04-01 04:15:00,BEARISH_FVG,1.32433,1.32364,0.00069
2026-04-01 09:30:00,BULLISH_FVG,1.32752,1.32674,0.00078
2026-04-01 13:00:00,BULLISH_FVG,1.32928,1.32877,0.00051
2026-04-01 13:15:00,BULLISH_FVG,1.33017,1.32951,0.00066
2026-04-01 18:00:00,BULLISH_FVG,1.33252,1.33186,0.00066
2026-04-01 20:00:00,BULLISH_FVG,1.33365,1.33266,0.00099
2026-04-01 20:45:00,BEARISH_FVG,1.3331,1.3325,0.0006
2026-04-01 21:15:00,BEARISH_FVG,1.33148,1.33083,0.00065
2026-04-02 04:30:00,BEARISH_FVG,1.32872,1.32679,0.00193
2026-04-02 04:45:00,BEARISH_FVG,1.32643,1.32579,0.00064
2026-04-02 09:00:00,BEARISH_FVG,1.32256,1.32184,0.00072
2026-04-03 15:45:00,BEARISH_FVG,1.32296,1.32212,0.00084
2026-04-06 05:15:00,BULLISH_FVG,1.32069,1.31952,0.00117
2026-04-06 10:45:00,BULLISH_FVG,1.32345,1.32189,0.00156
2026-04-06 11:00:00,BULLISH_FVG,1.32461,1.32356,0.00105
2026-04-06 18:00:00,BEARISH_FVG,1.32489,1.3238,0.00109
2026-04-06 18:15:00,BEARISH_FVG,1.32372,1.32295,0.00077
2026-04-06 19:00:00,BULLISH_FVG,1.32333,1.32282,0.00051
2026-04-06 21:15:00,BULLISH_FVG,1.32356,1.32301,0.00055
2026-04-07 11:15:00,BULLISH_FVG,1.32491,1.32344,0.00147
2026-04-07 11:45:00,BULLISH_FVG,1.32702,1.32603,0.00099
2026-04-07 17:30:00,BULLISH_FVG,1.32506,1.32429,0.00077
2026-04-07 22:30:00,BULLISH_FVG,1.32706,1.32654,0.00052
2026-04-07 23:00:00,BULLISH_FVG,1.32849,1.32791,0.00058
2026-04-08 01:15:00,BULLISH_FVG,1.3313,1.33009,0.00121
2026-04-08 01:45:00,BULLISH_FVG,1.3347,1.3317,0.003
2026-04-08 04:15:00,BULLISH_FVG,1.34013,1.33954,0.00059
2026-04-08 07:15:00,BULLISH_FVG,1.34063,1.34,0.00063
2026-04-08 14:15:00,BULLISH_FVG,1.34517,1.34449,0.00068
2026-04-08 16:45:00,BEARISH_FVG,1.34632,1.34541,0.00091
2026-04-08 19:15:00,BEARISH_FVG,1.34336,1.34279,0.00057
2026-04-08 21:30:00,BEARISH_FVG,1.34151,1.34052,0.00099
2026-04-08 21:45:00,BEARISH_FVG,1.34022,1.33936,0.00086
2026-04-09 14:30:00,BULLISH_FVG,1.34122,1.34059,0.00063
2026-04-09 14:45:00,BULLISH_FVG,1.34228,1.34122,0.00106
2026-04-09 18:30:00,BULLISH_FVG,1.34216,1.34155,0.00061
2026-04-09 21:15:00,BEARISH_FVG,1.34492,1.34384,0.00108
2026-04-10 18:45:00,BEARISH_FVG,1.34698,1.3464,0.00058
2026-04-13 00:00:00,BEARISH_FVG,1.34653,1.33975,0.00678
2026-04-13 00:15:00,BEARISH_FVG,1.3453,1.34065,0.00465
2026-04-13 15:00:00,BEARISH_FVG,1.34319,1.34239,0.0008
2026-04-13 19:45:00,BULLISH_FVG,1.34723,1.34664,0.00059
2026-04-14 14:00:00,BULLISH_FVG,1.3558,1.35523,0.00057
2026-04-14 15:30:00,BULLISH_FVG,1.35799,1.35743,0.00056
2026-04-16 05:45:00,BULLISH_FVG,1.35781,1.35724,0.00057
2026-04-16 17:30:00,BEARISH_FVG,1.35369,1.35284,0.00085
2026-04-16 19:45:00,BEARISH_FVG,1.35366,1.35294,0.00072
2026-04-17 09:15:00,BEARISH_FVG,1.35183,1.35128,0.00055
2026-04-17 16:00:00,BULLISH_FVG,1.35768,1.35536,0.00232
2026-04-20 00:00:00,BEARISH_FVG,1.3513,1.34886,0.00244
2026-04-20 00:15:00,BEARISH_FVG,1.35125,1.34888,0.00237
2026-04-20 13:00:00,BULLISH_FVG,1.35114,1.35035,0.00079
2026-04-20 15:15:00,BEARISH_FVG,1.35187,1.35114,0.00073
2026-04-20 18:30:00,BULLISH_FVG,1.35341,1.35256,0.00085
2026-04-21 11:00:00,BEARISH_FVG,1.35154,1.35098,0.00056
2026-04-21 11:15:00,BEARISH_FVG,1.35063,1.35003,0.0006
2026-04-21 20:15:00,BEARISH_FVG,1.3497,1.34908,0.00062
2026-04-21 20:45:00,BULLISH_FVG,1.35013,1.34908,0.00105
2026-04-21 22:00:00,BULLISH_FVG,1.35024,1.34954,0.0007
2026-04-21 22:45:00,BEARISH_FVG,1.35043,1.34884,0.00159
2026-04-21 23:15:00,BULLISH_FVG,1.35005,1.34884,0.00121
2026-04-22 08:30:00,BULLISH_FVG,1.35223,1.35134,0.00089
2026-04-23 11:45:00,BULLISH_FVG,1.35002,1.34904,0.00098
2026-04-23 17:30:00,BULLISH_FVG,1.35062,1.35006,0.00056
2026-04-23 18:45:00,BEARISH_FVG,1.35029,1.34968,0.00061
2026-04-23 20:15:00,BEARISH_FVG,1.34875,1.34698,0.00177
2026-04-27 00:00:00,BEARISH_FVG,1.35289,1.35095,0.00194
2026-04-27 00:15:00,BEARISH_FVG,1.35252,1.35051,0.00201
2026-04-27 15:15:00,BULLISH_FVG,1.35642,1.35583,0.00059
2026-04-27 16:00:00,BEARISH_FVG,1.3562,1.35563,0.00057
2026-04-27 16:45:00,BEARISH_FVG,1.35533,1.35479,0.00054
2026-04-28 06:15:00,BULLISH_FVG,1.35282,1.35224,0.00058
2026-04-28 15:45:00,BULLISH_FVG,1.34862,1.34789,0.00073
2026-04-29 16:30:00,BEARISH_FVG,1.35001,1.34941,0.0006
2026-04-29 20:00:00,BEARISH_FVG,1.34872,1.34813,0.00059
2026-04-30 02:45:00,BULLISH_FVG,1.34871,1.34818,0.00053
2026-04-30 07:30:00,BEARISH_FVG,1.347,1.34632,0.00068
2026-04-30 13:30:00,BULLISH_FVG,1.35096,1.35033,0.00063
2026-04-30 15:00:00,BEARISH_FVG,1.35233,1.35182,0.00051
2026-04-30 17:15:00,BULLISH_FVG,1.35352,1.35205,0.00147
2026-04-30 18:00:00,BULLISH_FVG,1.35763,1.35609,0.00154
2026-05-01 10:00:00,BULLISH_FVG,1.3605,1.35969,0.00081
2026-05-01 15:15:00,BULLISH_FVG,1.36303,1.362,0.00103
2026-05-01 17:00:00,BULLISH_FVG,1.36358,1.36292,0.00066
2026-05-01 17:15:00,BULLISH_FVG,1.36455,1.36396,0.00059
2026-05-01 17:45:00,BEARISH_FVG,1.36455,1.3639,0.00065
2026-05-04 00:15:00,BULLISH_FVG,1.35953,1.35755,0.00198
2026-05-04 01:15:00,BEARISH_FVG,1.35968,1.35899,0.00069
2026-05-04 07:00:00,BULLISH_FVG,1.35917,1.35856,0.00061
2026-05-04 09:45:00,BEARISH_FVG,1.35935,1.35842,0.00093
2026-05-04 13:15:00,BEARISH_FVG,1.35574,1.35442,0.00132
2026-05-04 15:30:00,BULLISH_FVG,1.3555,1.35495,0.00055
2026-05-04 18:30:00,BEARISH_FVG,1.35495,1.3541,0.00085
2026-05-04 20:15:00,BULLISH_FVG,1.35316,1.35265,0.00051
2026-05-05 16:15:00,BULLISH_FVG,1.35505,1.35436,0.00069
2026-05-05 18:45:00,BULLISH_FVG,1.35736,1.35677,0.00059
2026-05-05 19:15:00,BEARISH_FVG,1.35736,1.3567,0.00066
2026-05-06 02:00:00,BULLISH_FVG,1.35564,1.35407,0.00157
2026-05-06 02:15:00,BULLISH_FVG,1.35704,1.35606,0.00098
2026-05-06 07:30:00,BULLISH_FVG,1.35778,1.35653,0.00125
2026-05-06 11:45:00,BULLISH_FVG,1.36105,1.36015,0.0009
2026-05-07 04:15:00,BULLISH_FVG,1.35995,1.35927,0.00068
2026-05-07 10:15:00,BULLISH_FVG,1.3614,1.36077,0.00063
2026-05-07 18:30:00,BEARISH_FVG,1.3625,1.36189,0.00061
2026-05-07 20:30:00,BEARISH_FVG,1.35893,1.35799,0.00094
2026-05-07 23:45:00,BEARISH_FVG,1.35609,1.35547,0.00062
2026-05-08 11:30:00,BULLISH_FVG,1.35996,1.35872,0.00124
2026-05-08 11:45:00,BULLISH_FVG,1.36076,1.36,0.00076
2026-05-08 14:00:00,BEARISH_FVG,1.3611,1.36051,0.00059
2026-05-11 00:00:00,BEARISH_FVG,1.36293,1.35692,0.00601
2026-05-11 00:15:00,BEARISH_FVG,1.36276,1.35726,0.0055
2026-05-11 14:15:00,BULLISH_FVG,1.36064,1.36005,0.00059
2026-05-11 16:15:00,BULLISH_FVG,1.36194,1.3611,0.00084
2026-05-11 18:00:00,BULLISH_FVG,1.3637,1.363,0.0007
2026-05-12 08:15:00,BEARISH_FVG,1.35839,1.35778,0.00061
2026-05-12 10:45:00,BEARISH_FVG,1.35326,1.35213,0.00113
2026-05-12 12:00:00,BULLISH_FVG,1.35221,1.35169,0.00052
2026-05-13 15:30:00,BEARISH_FVG,1.35033,1.34979,0.00054
2026-05-13 16:45:00,BULLISH_FVG,1.35074,1.34992,0.00082
2026-05-14 08:15:00,BEARISH_FVG,1.35275,1.35216,0.00059
2026-05-14 18:00:00,BEARISH_FVG,1.35031,1.34871,0.0016
2026-05-14 19:15:00,BEARISH_FVG,1.34756,1.34611,0.00145
2026-05-14 19:30:00,BEARISH_FVG,1.3459,1.3447,0.0012
2026-05-14 20:30:00,BEARISH_FVG,1.34333,1.3427,0.00063
2026-05-14 20:45:00,BEARISH_FVG,1.34251,1.34199,0.00052
2026-05-14 21:00:00,BEARISH_FVG,1.34188,1.34103,0.00085
2026-05-15 02:15:00,BEARISH_FVG,1.3398,1.339,0.0008
2026-05-15 03:45:00,BEARISH_FVG,1.33872,1.33814,0.00058
2026-05-15 11:15:00,BEARISH_FVG,1.33622,1.33561,0.00061
2026-05-15 13:00:00,BULLISH_FVG,1.33477,1.33422,0.00055
2026-05-15 13:15:00,BULLISH_FVG,1.33567,1.33515,0.00052
2026-05-15 13:45:00,BULLISH_FVG,1.33739,1.33685,0.00054
2026-05-15 14:45:00,BEARISH_FVG,1.33719,1.33665,0.00054
2026-05-15 16:45:00,BEARISH_FVG,1.3354,1.33454,0.00086
2026-05-15 18:30:00,BEARISH_FVG,1.33347,1.33243,0.00104
2026-05-18 09:15:00,BULLISH_FVG,1.33353,1.33244,0.00109
2026-05-18 09:30:00,BULLISH_FVG,1.33422,1.33355,0.00067
2026-05-18 11:30:00,BULLISH_FVG,1.33661,1.33568,0.00093
2026-05-18 11:45:00,BULLISH_FVG,1.33713,1.33661,0.00052
2026-05-18 14:45:00,BULLISH_FVG,1.33718,1.33583,0.00135
2026-05-18 18:45:00,BULLISH_FVG,1.34031,1.33974,0.00057
2026-05-18 19:00:00,BULLISH_FVG,1.3415,1.34094,0.00056
2026-05-18 22:15:00,BULLISH_FVG,1.34188,1.3411,0.00078
2026-05-19 00:15:00,BEARISH_FVG,1.34326,1.34262,0.00064
2026-05-19 10:00:00,BEARISH_FVG,1.34048,1.33992,0.00056
2026-05-19 16:15:00,BEARISH_FVG,1.34035,1.33981,0.00054
2026-05-19 20:15:00,BULLISH_FVG,1.3407,1.34011,0.00059
2026-05-20 17:30:00,BULLISH_FVG,1.34163,1.33939,0.00224
2026-05-20 18:30:00,BULLISH_FVG,1.34453,1.34393,0.0006
2026-05-21 10:30:00,BEARISH_FVG,1.34339,1.34243,0.00096
2026-05-21 11:15:00,BULLISH_FVG,1.34381,1.34325,0.00056
2026-05-21 13:30:00,BEARISH_FVG,1.34406,1.34278,0.00128
2026-05-21 15:00:00,BEARISH_FVG,1.34318,1.34237,0.00081
2026-05-21 20:15:00,BULLISH_FVG,1.34189,1.34091,0.00098
2026-05-21 20:30:00,BULLISH_FVG,1.34302,1.34198,0.00104
2026-05-21 22:00:00,BEARISH_FVG,1.34428,1.34329,0.00099
2026-05-22 16:00:00,BULLISH_FVG,1.34351,1.34268,0.00083
2026-05-22 16:15:00,BULLISH_FVG,1.34427,1.3437,0.00057
2026-05-22 17:15:00,BEARISH_FVG,1.34329,1.34237,0.00092
2026-05-25 00:00:00,BULLISH_FVG,1.3446,1.34404,0.00056
2026-05-25 00:15:00,BULLISH_FVG,1.34501,1.34369,0.00132
2026-05-25 01:15:00,BULLISH_FVG,1.34746,1.34548,0.00198
2026-05-26 00:15:00,BEARISH_FVG,1.35062,1.34991,0.00071
2026-05-26 14:45:00,BEARISH_FVG,1.34804,1.34708,0.00096
2026-05-26 18:00:00,BEARISH_FVG,1.34588,1.345,0.00088
2026-05-27 15:30:00,BULLISH_FVG,1.34483,1.34356,0.00127
2026-05-27 18:00:00,BEARISH_FVG,1.34394,1.34299,0.00095
2026-05-28 06:15:00,BEARISH_FVG,1.33997,1.33944,0.00053
2026-05-28 06:45:00,BEARISH_FVG,1.3388,1.33773,0.00107
2026-05-28 08:45:00,BULLISH_FVG,1.33918,1.3384,0.00078
2026-05-28 15:45:00,BULLISH_FVG,1.34178,1.34107,0.00071
2026-05-29 10:30:00,BEARISH_FVG,1.34313,1.34258,0.00055
2026-05-29 18:00:00,BULLISH_FVG,1.34754,1.34404,0.0035
2026-06-01 16:15:00,BEARISH_FVG,1.34628,1.34518,0.0011
2026-06-01 16:45:00,BEARISH_FVG,1.34326,1.34269,0.00057
2026-06-01 18:30:00,BULLISH_FVG,1.34446,1.34378,0.00068
2026-06-02 09:15:00,BULLISH_FVG,1.34733,1.34648,0.00085
2026-06-03 15:30:00,BEARISH_FVG,1.34461,1.34409,0.00052
2026-06-03 19:15:00,BEARISH_FVG,1.34313,1.34227,0.00086
2026-06-04 14:15:00,BULLISH_FVG,1.34512,1.34436,0.00076
2026-06-05 15:45:00,BEARISH_FVG,1.34611,1.34317,0.00294
2026-06-05 16:00:00,BEARISH_FVG,1.34298,1.34178,0.0012
2026-06-05 17:15:00,BEARISH_FVG,1.33983,1.33907,0.00076
2026-06-05 18:45:00,BEARISH_FVG,1.33708,1.33633,0.00075
2026-06-05 19:15:00,BEARISH_FVG,1.33566,1.33509,0.00057
2026-06-05 20:45:00,BEARISH_FVG,1.33487,1.33426,0.00061
2026-06-08 00:00:00,BEARISH_FVG,1.33348,1.33267,0.00081
2026-06-08 04:30:00,BEARISH_FVG,1.33434,1.3334,0.00094
2026-06-08 14:15:00,BULLISH_FVG,1.33564,1.3344,0.00124
2026-06-09 18:30:00,BEARISH_FVG,1.33956,1.33878,0.00078
2026-06-10 12:45:00,BULLISH_FVG,1.33944,1.33873,0.00071
2026-06-10 16:45:00,BULLISH_FVG,1.34089,1.34037,0.00052
2026-06-10 21:00:00,BULLISH_FVG,1.33903,1.33844,0.00059
2026-06-11 04:15:00,BULLISH_FVG,1.33835,1.33708,0.00127
2026-06-11 11:30:00,BEARISH_FVG,1.33781,1.33728,0.00053
2026-06-11 17:15:00,BEARISH_FVG,1.33494,1.33441,0.00053
2026-06-11 20:30:00,BULLISH_FVG,1.33507,1.33345,0.00162
2026-06-11 20:45:00,BULLISH_FVG,1.33832,1.33511,0.00321
2026-06-11 22:15:00,BULLISH_FVG,1.34126,1.34074,0.00052
2026-06-12 09:15:00,BULLISH_FVG,1.34069,1.3401,0.00059
2026-06-12 15:15:00,BEARISH_FVG,1.3408,1.34028,0.00052
2026-06-15 01:15:00,BULLISH_FVG,1.3442,1.34316,0.00104
2026-06-15 04:00:00,BEARISH_FVG,1.34541,1.34441,0.001
2026-06-15 18:45:00,BEARISH_FVG,1.3435,1.34281,0.00069
2026-06-16 07:15:00,BEARISH_FVG,1.34023,1.33972,0.00051
2026-06-16 19:00:00,BULLISH_FVG,1.34339,1.34274,0.00065
2026-06-17 09:15:00,BEARISH_FVG,1.34271,1.3422,0.00051
2026-06-17 21:15:00,BEARISH_FVG,1.33953,1.33623,0.0033
2026-06-17 22:15:00,BEARISH_FVG,1.33351,1.3302,0.00331
2026-06-18 10:15:00,BEARISH_FVG,1.33123,1.33052,0.00071
2026-06-18 11:15:00,BEARISH_FVG,1.32958,1.32843,0.00115
2026-06-18 11:45:00,BEARISH_FVG,1.32751,1.32626,0.00125
2026-06-18 12:00:00,BEARISH_FVG,1.32619,1.32501,0.00118
2026-06-18 15:15:00,BULLISH_FVG,1.32309,1.32161,0.00148
2026-06-18 20:45:00,BEARISH_FVG,1.32252,1.32195,0.00057
2026-06-18 21:00:00,BEARISH_FVG,1.32167,1.32112,0.00055
2026-06-19 05:30:00,BULLISH_FVG,1.3203,1.31968,0.00062
2026-06-19 06:15:00,BEARISH_FVG,1.32005,1.31939,0.00066
2026-06-19 07:45:00,BEARISH_FVG,1.31844,1.3176,0.00084
2026-06-19 08:45:00,BULLISH_FVG,1.31797,1.31687,0.0011
2026-06-19 09:00:00,BULLISH_FVG,1.31869,1.31799,0.0007
2026-06-19 11:30:00,BULLISH_FVG,1.32184,1.32063,0.00121
